PC	Variance	Percent	Cumulative
PC221	0.000579467281162645	0.0579467281162645	80.2015032525611
PC222	0.000579355092174992	0.0579355092174992	80.2594387617786
PC223	0.00057433773103211	0.057433773103211	80.3168725348818
PC224	0.000572200465767124	0.0572200465767124	80.3740925814586
PC225	0.000571684441305435	0.0571684441305435	80.4312610255891
PC226	0.000569013146440672	0.0569013146440672	80.4881623402331
PC227	0.000567115705450418	0.0567115705450418	80.5448739107782
PC228	0.00056503013399801	0.056503013399801	80.601376924178
PC229	0.000562611609082412	0.0562611609082412	80.6576380850862
PC230	0.000561154643495425	0.0561154643495425	80.7137535494358
PC231	0.000559782878189827	0.0559782878189827	80.7697318372548
PC232	0.000555597408991843	0.0555597408991843	80.8252915781539
PC233	0.000553900183330342	0.0553900183330342	80.880681596487
PC234	0.00055250672988705	0.055250672988705	80.9359322694757
PC235	0.000550341656742667	0.0550341656742667	80.99096643515
PC236	0.000548900862008877	0.0548900862008877	81.0458565213508
PC237	0.00054740406091894	0.054740406091894	81.1005969274427
PC238	0.000542750589659102	0.0542750589659102	81.1548719864086
PC239	0.00054224282844569	0.054224282844569	81.2090962692532
PC240	0.000540587427513457	0.0540587427513457	81.2631550120046
PC241	0.000537954705273393	0.0537954705273393	81.3169504825319
PC242	0.000536723658994556	0.0536723658994556	81.3706228484313
PC243	0.000534597035793528	0.0534597035793528	81.4240825520107
PC244	0.000532871664125726	0.0532871664125726	81.4773697184233
PC245	0.000531963776680373	0.0531963776680373	81.5305660960913
PC246	0.000530735860838778	0.0530735860838778	81.5836396821752
PC247	0.000528265061834573	0.0528265061834573	81.6364661883586
PC248	0.000524537020521695	0.0524537020521695	81.6889198904108
PC249	0.000523302154795307	0.0523302154795307	81.7412501058904
PC250	0.000521441619433858	0.0521441619433858	81.7933942678337
PC251	0.000520488492238342	0.0520488492238342	81.8454431170576
PC252	0.000518536152140531	0.0518536152140531	81.8972967322716
PC253	0.000516300535959156	0.0516300535959156	81.9489267858675
PC254	0.00051516170318292	0.051516170318292	82.0004429561858
PC255	0.000513515392743601	0.0513515392743601	82.0517944954602
PC256	0.000510258953563382	0.0510258953563382	82.1028203908165
PC257	0.000509177846553245	0.0509177846553245	82.1537381754719
PC258	0.000508446800632248	0.0508446800632248	82.2045828555351
PC259	0.000506171645303281	0.0506171645303281	82.2552000200654
PC260	0.000504349906847923	0.0504349906847923	82.3056350107502
PC261	0.000502207550981743	0.0502207550981743	82.3558557658484
PC262	0.000501618264871759	0.0501618264871759	82.4060175923355
PC263	0.000498878149551128	0.0498878149551128	82.4559054072907
PC264	0.000497674286329499	0.0497674286329499	82.5056728359236
PC265	0.000495193669333243	0.0495193669333243	82.5551922028569
PC266	0.000493551596053158	0.0493551596053158	82.6045473624622
PC267	0.000491531542989084	0.0491531542989084	82.6537005167612
PC268	0.00049045757724849	0.049045757724849	82.702746274486
PC269	0.000489580419916168	0.0489580419916168	82.7517043164776
PC270	0.000487564355510785	0.0487564355510785	82.8004607520287
PC271	0.000486734031329643	0.0486734031329643	82.8491341551617
PC272	0.000485107259305956	0.0485107259305956	82.8976448810923
PC273	0.0004836489468838	0.04836489468838	82.9460097757806
PC274	0.000480948850882316	0.0480948850882316	82.9941046608689
PC275	0.000480292591049899	0.0480292591049899	83.0421339199739
PC276	0.000478378057378339	0.0478378057378339	83.0899717257117
PC277	0.000477264057601797	0.0477264057601797	83.1376981314719
PC278	0.000474614527624772	0.0474614527624772	83.1851595842343
PC279	0.000473771099487172	0.0473771099487172	83.2325366941831
PC280	0.000473241406842497	0.0473241406842497	83.2798608348673
PC281	0.00047024644593133	0.047024644593133	83.3268854794605
PC282	0.000470099428182599	0.0470099428182599	83.3738954222787
PC283	0.00046929657220217	0.046929657220217	83.4208250794989
PC284	0.000466990968170625	0.0466990968170625	83.467524176316
PC285	0.000465288665439489	0.0465288665439489	83.51405304286
PC286	0.000464487851854093	0.0464487851854093	83.5605018280454
PC287	0.000462235563772984	0.0462235563772984	83.6067253844226
PC288	0.000460465975207494	0.0460465975207494	83.6527719819434
PC289	0.000458199029350583	0.0458199029350583	83.6985918848785
PC290	0.000457863330833281	0.0457863330833281	83.7443782179618
PC291	0.00045593498777809	0.045593498777809	83.7899717167396
PC292	0.000454673131462662	0.0454673131462662	83.8354390298859
PC293	0.000452691078005188	0.0452691078005188	83.8807081376864
PC294	0.000451977483415751	0.0451977483415751	83.925905886028
PC295	0.000450950175220922	0.0450950175220922	83.97100090355
PC296	0.000449534174788679	0.0449534174788679	84.0159543210289
PC297	0.000448082659663614	0.0448082659663614	84.0607625869953
PC298	0.000445900657993272	0.0445900657993272	84.1053526527946
PC299	0.000445134281105589	0.0445134281105589	84.1498660809052
PC300	0.00044263483327903	0.044263483327903	84.1941295642331
PC301	0.00044142787731855	0.044142787731855	84.2382723519649
PC302	0.000440899688328164	0.0440899688328164	84.2823623207977
PC303	0.000439561186176419	0.0439561186176419	84.3263184394154
PC304	0.000437678673964571	0.0437678673964571	84.3700863068118
PC305	0.000436367215891537	0.0436367215891537	84.413723028401
PC306	0.000436155415378476	0.0436155415378476	84.4573385699388
PC307	0.000435568720269132	0.0435568720269132	84.5008954419657
PC308	0.000433379087685649	0.0433379087685649	84.5442333507343
PC309	0.000431219667671517	0.0431219667671517	84.5873553175015
PC310	0.000430674556841746	0.0430674556841746	84.6304227731856
PC311	0.000429461269483322	0.0429461269483322	84.673368900134
PC312	0.000428477689815237	0.0428477689815237	84.7162166691155
PC313	0.000427679105922267	0.0427679105922267	84.7589845797077
PC314	0.000427070850734027	0.0427070850734027	84.8016916647811
PC315	0.000425799241833789	0.0425799241833789	84.8442715889645
PC316	0.000422332768658258	0.0422332768658258	84.8865048658303
PC317	0.000421765814228022	0.0421765814228022	84.9286814472531
PC318	0.000421086408301412	0.0421086408301412	84.9707900880833
PC319	0.000419784780724555	0.0419784780724556	85.0127685661557
PC320	0.000418606532951447	0.0418606532951447	85.0546292194509
PC321	0.000418163790461721	0.0418163790461721	85.096445598497
PC322	0.000417390336894881	0.0417390336894881	85.1381846321865
PC323	0.000415262532613343	0.0415262532613343	85.1797108854479
PC324	0.000413927126166915	0.0413927126166915	85.2211035980645
PC325	0.000412486945065961	0.0412486945065961	85.2623522925712
PC326	0.000411984032019152	0.0411984032019152	85.3035506957731
PC327	0.000410737457292312	0.0410737457292312	85.3446244415023
PC328	0.000409514019918562	0.0409514019918562	85.3855758434942
PC329	0.000409238767055339	0.0409238767055339	85.4264997201997
PC330	0.000408068200238837	0.0408068200238837	85.4673065402236
PC331	0.000405894748625074	0.0405894748625074	85.5078960150861
PC332	0.000405240808297818	0.0405240808297818	85.5484200959159
PC333	0.000403726341897405	0.0403726341897405	85.5887927301056
PC334	0.000402620844334302	0.0402620844334302	85.629054814539
PC335	0.000401898820920641	0.0401898820920641	85.6692446966311
PC336	0.000400178220751133	0.0400178220751133	85.7092625187062
PC337	0.000399625991972858	0.0399625991972858	85.7492251179035
PC338	0.000397993254632496	0.0397993254632496	85.7890244433668
PC339	0.000397242549301111	0.0397242549301111	85.8287486982969
PC340	0.000396972222133225	0.0396972222133225	85.8684459205102
PC341	0.000394520759856724	0.0394520759856724	85.9078979964959
PC342	0.000393103123480435	0.0393103123480435	85.9472083088439
PC343	0.000392267720415883	0.0392267720415883	85.9864350808855
PC344	0.000391760192382375	0.0391760192382375	86.0256111001237
PC345	0.000391015040286407	0.0391015040286407	86.0647126041524
PC346	0.000389260748525236	0.0389260748525236	86.1036386790049
PC347	0.000388560251921437	0.0388560251921437	86.142494704197
PC348	0.000387514220096854	0.0387514220096854	86.1812461262067
PC349	0.000387083590021837	0.0387083590021837	86.2199544852089
PC350	0.000386527047857912	0.0386527047857912	86.2586071899947
PC351	0.00038364561320544	0.038364561320544	86.2969717513152
PC352	0.000382693796266315	0.0382693796266315	86.3352411309419
PC353	0.000381603800692748	0.0381603800692748	86.3734015110111
PC354	0.000380686690957783	0.0380686690957783	86.4114701801069
PC355	0.000379769838099685	0.0379769838099685	86.4494471639169
PC356	0.000379378432959313	0.0379378432959313	86.4873850072128
PC357	0.000378256190677096	0.0378256190677096	86.5252106262805
PC358	0.000377719739852613	0.0377719739852613	86.5629826002658
PC359	0.000376956198932817	0.0376956198932817	86.6006782201591
PC360	0.000376438510412075	0.0376438510412075	86.6383220712003
PC361	0.00037446813510092	0.037446813510092	86.6757688847104
PC362	0.000373873276713633	0.0373873276713633	86.7131562123817
PC363	0.000372466621853393	0.0372466621853393	86.7504028745671
PC364	0.000371780861158168	0.0371780861158168	86.7875809606829
PC365	0.000370325324742199	0.03703253247422	86.8246134931571
PC366	0.000368896239693235	0.0368896239693235	86.8615031171264
PC367	0.000368433679307654	0.0368433679307654	86.8983464850572
PC368	0.000367342041951358	0.0367342041951358	86.9350806892523
PC369	0.000366179130970502	0.0366179130970502	86.9716986023494
PC370	0.000365812691704052	0.0365812691704052	87.0082798715198
PC371	0.000364770713001645	0.0364770713001645	87.0447569428199
PC372	0.000363961597611674	0.0363961597611674	87.0811531025811
PC373	0.00036285156340521	0.036285156340521	87.1174382589216
PC374	0.000362113628178505	0.0362113628178505	87.1536496217395
PC375	0.000360519348726715	0.0360519348726715	87.1897015566122
PC376	0.000359182781915095	0.0359182781915095	87.2256198348037
PC377	0.000358520885388715	0.0358520885388715	87.2614719233425
PC378	0.000357739472506914	0.0357739472506914	87.2972458705932
PC379	0.000357050954819438	0.0357050954819438	87.3329509660752
PC380	0.000355649797859631	0.0355649797859631	87.3685159458611
PC381	0.000354522770741252	0.0354522770741252	87.4039682229353
PC382	0.000354347180704721	0.0354347180704721	87.4394029410057
PC383	0.00035353323826384	0.035353323826384	87.4747562648321
PC384	0.000351179450515595	0.0351179450515595	87.5098742098837
PC385	0.000351047175034224	0.0351047175034224	87.5449789273871
PC386	0.000349971353360256	0.0349971353360256	87.5799760627231
PC387	0.000349577973415106	0.0349577973415106	87.6149338600646
PC388	0.000348547703205054	0.0348547703205054	87.6497886303852
PC389	0.000347366168000013	0.0347366168000013	87.6845252471851
PC390	0.000346680993845272	0.0346680993845272	87.7191933465697
PC391	0.000345680763930376	0.0345680763930376	87.7537614229627
PC392	0.000345251513307948	0.0345251513307948	87.7882865742935
PC393	0.000344515558220938	0.0344515558220938	87.8227381301156
PC394	0.000344136585927059	0.0344136585927059	87.8571517887083
PC395	0.000343045468887289	0.0343045468887289	87.891456335597
PC396	0.000342433233489157	0.0342433233489157	87.925699658946
PC397	0.0003416072847397	0.03416072847397	87.9598603874199
PC398	0.00034052017231506	0.034052017231506	87.9939124046514
PC399	0.00033981858663936	0.033981858663936	88.0278942633154
PC400	0.000338687748154526	0.0338687748154526	88.0617630381308
PC401	0.000337867631328041	0.0337867631328041	88.0955498012636
PC402	0.000337422283049637	0.0337422283049637	88.1292920295686
PC403	0.000335341923998245	0.0335341923998245	88.1628262219684
PC404	0.000334365842230999	0.0334365842230999	88.1962628061915
PC405	0.000333453147209027	0.0333453147209028	88.2296081209124
PC406	0.000332793948618097	0.0332793948618097	88.2628875157742
PC407	0.000331754124420946	0.0331754124420946	88.2960629282163
PC408	0.000331327041036077	0.0331327041036077	88.3291956323199
PC409	0.000330562620667005	0.0330562620667005	88.3622518943866
PC410	0.000329613603619437	0.0329613603619437	88.3952132547486
PC411	0.000328959761954899	0.0328959761954899	88.4281092309441
PC412	0.000328602179063549	0.0328602179063549	88.4609694488504
PC413	0.00032754996814887	0.032754996814887	88.4937244456653
PC414	0.000326531452077256	0.0326531452077256	88.526377590873
PC415	0.000326036652348123	0.0326036652348123	88.5589812561078
PC416	0.000324883592209412	0.0324883592209412	88.5914696153288
PC417	0.00032450983092718	0.032450983092718	88.6239205984215
PC418	0.000323749369668897	0.0323749369668897	88.6562955353884
PC419	0.000322238282784643	0.0322238282784643	88.6885193636669
PC420	0.000321604170187783	0.0321604170187783	88.7206797806856
PC421	0.000320756587942533	0.0320756587942533	88.7527554394799
PC422	0.000319001649955355	0.0319001649955355	88.7846556044754
PC423	0.000318289677253294	0.0318289677253294	88.8164845722008
PC424	0.000317111707879532	0.0317111707879532	88.8481957429887
PC425	0.000316977987614578	0.0316977987614578	88.8798935417502
PC426	0.00031627428970036	0.031627428970036	88.9115209707202
PC427	0.000315436727382086	0.0315436727382086	88.9430646434584
PC428	0.000315210968400425	0.0315210968400425	88.9745857402984
PC429	0.000314286338845273	0.0314286338845273	89.006014374183
PC430	0.000314006953766274	0.0314006953766274	89.0374150695596
PC431	0.000313350521049025	0.0313350521049025	89.0687501216645
PC432	0.00031216686389077	0.031216686389077	89.0999668080536
PC433	0.00031150310029642	0.031150310029642	89.1311171180832
PC434	0.000310932178836488	0.0310932178836488	89.1622103359669
PC435	0.000310208677748534	0.0310208677748534	89.1932312037417
PC436	0.000308667560520463	0.0308667560520463	89.2240979597938
PC437	0.000307092282950754	0.0307092282950754	89.2548071880889
PC438	0.00030696043707681	0.030696043707681	89.2855032317965
PC439	0.00030644543402193	0.030644543402193	89.3161477751987
PC440	0.000305609485766845	0.0305609485766845	89.3467087237754
PC441	0.000305327246962393	0.0305327246962393	89.3772414484717
PC442	0.000304522041289705	0.0304522041289705	89.4076936526006
PC443	0.00030402054329162	0.030402054329162	89.4380957069298
PC444	0.000303203288014815	0.0303203288014815	89.4684160357313
PC445	0.000302575379330727	0.0302575379330727	89.4986735736643
PC446	0.000301822408090834	0.0301822408090834	89.5288558144734
PC447	0.00030084673964688	0.030084673964688	89.5589404884381
PC448	0.000300516915507835	0.0300516915507835	89.5889921799889
PC449	0.000299787674809963	0.0299787674809963	89.6189709474699
PC450	0.000298652238554523	0.0298652238554523	89.6488361713253
PC451	0.000298280615517336	0.0298280615517336	89.6786642328771
PC452	0.00029794822145757	0.029794822145757	89.7084590550228
PC453	0.000297032317083553	0.0297032317083553	89.7381622867312
PC454	0.00029606637117477	0.029606637117477	89.7677689238487
PC455	0.000295424256798961	0.0295424256798961	89.7973113495286
PC456	0.000294828630412259	0.0294828630412259	89.8267942125698
PC457	0.000294071735127758	0.0294071735127758	89.8562013860826
PC458	0.000293321095653668	0.0293321095653668	89.8855334956479
PC459	0.000292880921929442	0.0292880921929442	89.9148215878409
PC460	0.000292051715033301	0.0292051715033301	89.9440267593442
PC461	0.000290724799407441	0.0290724799407441	89.9730992392849
PC462	0.000289680018393233	0.0289680018393233	90.0020672411243
PC463	0.000288399810430948	0.0288399810430948	90.0309072221674
PC464	0.000288230538714903	0.0288230538714903	90.0597302760389
PC465	0.000287831573964072	0.0287831573964072	90.0885134334353
PC466	0.000286657974829394	0.0286657974829394	90.1171792309182
PC467	0.000286507903585204	0.0286507903585204	90.1458300212767
PC468	0.000285967113097581	0.0285967113097581	90.1744267325865
PC469	0.000285566450878201	0.0285566450878201	90.2029833776743
PC470	0.00028488464626402	0.028488464626402	90.2314718423007
PC471	0.000284363313467839	0.0284363313467839	90.2599081736475
PC472	0.000283390541914024	0.0283390541914024	90.2882472278389
PC473	0.000282493799403065	0.0282493799403065	90.3164966077792
PC474	0.000281865519046981	0.0281865519046981	90.3446831596839
PC475	0.000280963308368251	0.0280963308368251	90.3727794905207
PC476	0.000280045525680508	0.0280045525680508	90.4007840430888
PC477	0.000279119834187304	0.0279119834187304	90.4286960265075
PC478	0.000278619100773362	0.0278619100773362	90.4565579365848
PC479	0.000278314046788205	0.0278314046788205	90.4843893412636
PC480	0.000277549370098881	0.0277549370098881	90.5121442782735
PC481	0.000277173464101035	0.0277173464101035	90.5398616246836
PC482	0.000276169397336469	0.0276169397336469	90.5674785644173
PC483	0.000275846638341967	0.0275846638341967	90.5950632282515
PC484	0.000275622362849818	0.0275622362849818	90.6226254645365
PC485	0.000274577143578949	0.0274577143578949	90.6500831788944
PC486	0.000274090875351739	0.0274090875351739	90.6774922664295
PC487	0.00027369998480264	0.027369998480264	90.7048622649098
PC488	0.000272716443385968	0.0272716443385968	90.7321339092484
PC489	0.000271678277790486	0.0271678277790486	90.7593017370274
PC490	0.000270865251591289	0.0270865251591289	90.7863882621866
PC491	0.00027070338024941	0.027070338024941	90.8134586002115
PC492	0.000269900001773903	0.0269900001773903	90.8404486003889
PC493	0.000269799610742734	0.0269799610742734	90.8674285614632
PC494	0.000269161213386519	0.0269161213386519	90.8943446828018
PC495	0.000268434958050791	0.0268434958050791	90.9211881786069
PC496	0.000268119306294342	0.0268119306294342	90.9480001092363
PC497	0.000267089083590013	0.0267089083590013	90.9747090175953
PC498	0.000266501223446165	0.0266501223446165	91.00135913994
PC499	0.000265214877335671	0.0265214877335671	91.0278806276735
PC500	0.000264985599131793	0.0264985599131793	91.0543791875867
PC501	0.000264450106838247	0.0264450106838247	91.0808241982705
PC502	0.00026307879102649	0.026307879102649	91.1071320773732
PC503	0.000262433793424294	0.0262433793424294	91.1333754567156
PC504	0.00026233062989805	0.026233062989805	91.1596085197054
PC505	0.000261777304779567	0.0261777304779567	91.1857862501834
PC506	0.000260994235482428	0.0260994235482428	91.2118856737316
PC507	0.000260554824793072	0.0260554824793072	91.2379411562109
PC508	0.00026011690031756	0.026011690031756	91.2639528462427
PC509	0.000259295524916925	0.0259295524916925	91.2898823987344
PC510	0.000258869743948998	0.0258869743948998	91.3157693731293
PC511	0.000258440618312956	0.0258440618312956	91.3416134349606
PC512	0.000258188269612465	0.0258188269612465	91.3674322619218
PC513	0.000257647550950188	0.0257647550950188	91.3931970170168
PC514	0.000256749139551023	0.0256749139551023	91.4188719309719
PC515	0.000256273587755953	0.0256273587755953	91.4444992897475
PC516	0.000255625721198541	0.0255625721198541	91.4700618618674
PC517	0.00025509358703241	0.025509358703241	91.4955712205706
PC518	0.000254406560327632	0.0254406560327632	91.5210118766034
PC519	0.000253494397032499	0.0253494397032499	91.5463613163066
PC520	0.000252904628083961	0.0252904628083961	91.571651779115
PC521	0.000252806451984323	0.0252806451984323	91.5969324243135
PC522	0.000252314879923453	0.0252314879923453	91.6221639123058
PC523	0.000251542745221039	0.0251542745221039	91.6473181868279
PC524	0.000251138888485234	0.0251138888485234	91.6724320756764
PC525	0.000249878378163651	0.0249878378163651	91.6974199134928
PC526	0.000249618945858743	0.0249618945858743	91.7223818080787
PC527	0.000248623032317953	0.0248623032317953	91.7472441113105
PC528	0.000248490094213918	0.0248490094213918	91.7720931207319
PC529	0.000247955484841997	0.0247955484841997	91.7968886692161
PC530	0.000247348497230002	0.0247348497230002	91.8216235189391
PC531	0.000247024098792633	0.0247024098792633	91.8463259288183
PC532	0.000246466608000358	0.0246466608000358	91.8709725896184
PC533	0.000245581331773232	0.0245581331773232	91.8955307227957
PC534	0.000244910678974944	0.0244910678974944	91.9200217906932
PC535	0.00024430291030562	0.024430291030562	91.9444520817237
PC536	0.000243954788280368	0.0243954788280368	91.9688475605518
PC537	0.000243425269607301	0.0243425269607301	91.9931900875125
PC538	0.000242236868620028	0.0242236868620028	92.0174137743745
PC539	0.000241944711924354	0.0241944711924354	92.0416082455669
PC540	0.000241016307453111	0.0241016307453111	92.0657098763123
