Gene	RF_Importance	LASSO_Coefficient	Degree	logFC	adj.P.Val	Is_Mutated	Score
CENPI	0.327356169750441	0	0	1.57656522107139	4.47777054558515e-26	FALSE	-0.641462172754449
DEPDC1	0.196656031860536	0	0	1.92800321416639	2.62242387140171e-34	FALSE	-0.64307672892871
NCRNA00092	0.0965210702590501	0	0	2.19645603519323	1.2117215248076e-36	FALSE	-0.645392784382021
KCNQ4	0.105808629500935	0	0	2.17122409622453	3.56720594178806e-38	FALSE	-0.645627551589725
MCM10	0.152276132952952	0	0	2.04474473994877	3.14790092063707e-36	FALSE	-0.647124916499519
SLC40A1	0.102769872833406	0	0	-2.17728984964918	2.51624936015336e-32	FALSE	-0.648508673913839
PLEKHG4B	0.208610180368552	0	0	1.89164712774252	4.92581798924835e-20	FALSE	-0.648619575409487
CDC20	0.124747886477918	0	0	2.11097904220959	2.3332425573765e-38	FALSE	-0.657982333742143
MYB	0.125306772392073	0	0	-2.10528043880165	1.00749331686713e-33	FALSE	-0.663643116859613
NXPH3	0.131822025375841	0	0	-2.08739366967367	7.25203641415431e-40	FALSE	-0.664059705356104
ADH1B	0.084602251331347	0	0	-2.21412593384565	5.0464584572304e-08	FALSE	-0.66496235231074
CCDC129	0.0982571373148256	0	0	2.17425310390912	7.76679813809801e-26	FALSE	-0.669057281059456
IGF2BP2	0.126770190773226	0	0	2.09619999109033	4.44150602434367e-28	FALSE	-0.670575517696565
ABTB2	0.26631606075277	0	0	1.71693296580911	2.03770528796191e-37	FALSE	-0.67431409614808
CBS	0.157271298072147	0	0	2.00851816683372	3.32847866070661e-26	FALSE	-0.677854720494348
MAG	0.048100632650571	0	0	-2.3029835237777	5.1994831494588e-31	FALSE	-0.677963700770659
LOC100127888	0.177110504437119	0	0	1.95456054571778	3.54583989935813e-35	FALSE	-0.678436630919483
PLA2G10	0.155810432899758	0	0	-2.01078325203252	5.23533401975261e-24	FALSE	-0.680119158816793
CCDC78	0.300667736380837	0	0	-1.61702533689721	1.63596458916404e-16	FALSE	-0.684074496424869
BCL2L14	0.178657622351371	0	0	1.94309342243011	4.02465558302879e-27	FALSE	-0.688287894923908
RBM24	0.0885489475858711	0	0	-2.18240874039425	1.72991985743035e-18	FALSE	-0.693422045551867
FAM3D	0.126374976153363	0	0	2.07935200356387	1.33330560779336e-17	FALSE	-0.6947740154205
LOC84856	0.114175902231692	0	0	2.1114587793741	7.58487820687694e-30	FALSE	-0.695863734903098
SCNN1A	0.0774031699769883	0	0	-2.20561157589931	2.4855017814503e-35	FALSE	-0.702700424185733
PART1	0.167059846190825	0	0	1.96174587370531	5.8730437018983e-16	FALSE	-0.705360202393897
RLBP1	0.143518352059848	0	0	2.02354828154583	4.95220566848591e-55	FALSE	-0.70767453691406
MS4A2	0.0680221820347878	0	0	-2.22463622452389	1.70748231036645e-32	FALSE	-0.711190921006954
GBP5	0.181217383440343	0.00982252153594721	0	1.62934078627909	8.73882838430881e-18	FALSE	-0.716597299414186
MAGED2	0.330074512422901	0	0	-1.51326889631362	7.50554642662134e-47	FALSE	-0.717055451863247
TRH	0.0577749849175568	0	0	-2.24594011359839	4.68254813018662e-16	FALSE	-0.719759521104356
LOC100128977	0.072315027821817	0	0	-2.20650602739726	1.5580481664711e-25	FALSE	-0.720035857685217
CCL18	0.110909922361048	0	0	2.10232114043881	1.51414224145033e-18	FALSE	-0.720109605216566
GPR98	0.0314203151503367	0	0	-2.31655353825592	1.72839663140274e-18	FALSE	-0.720424568803435
SKA3	0.26558954728744	0	0	1.68421089430893	3.41350237336712e-32	FALSE	-0.721162609436231
CHRDL2	0.0914463219189076	0	0	2.15321572780933	1.21745824822352e-25	FALSE	-0.722296329721261
CDC20B	0.15693347137394	0	0	-1.9757993161822	1.97543202758073e-11	FALSE	-0.723282320402522
TPX2	0.236146183342718	0	0	1.76185253591714	1.4794485654623e-31	FALSE	-0.723590686874494
ATP6V1C2	0.190134280309333	0	0	1.88068696736831	4.74869708773442e-52	FALSE	-0.730759604846562
CCDC67	0.146641136008903	0	0	1.9978877313732	1.92047179574759e-45	FALSE	-0.730955693696525
LOC283174	0.0913059769971759	0	0	-2.14552336563092	1.61283337792724e-32	FALSE	-0.733198603872144
NME5	0.08878089469163	0	0	-2.14753368081077	2.21580169666188e-27	FALSE	-0.739685706013701
RASGEF1C	0.0421918910446684	0	0	2.27246296024056	5.66134379478963e-35	FALSE	-0.740724979637212
NIPAL1	0.233262978031477	0	0	1.75441653859004	1.25438679991696e-23	FALSE	-0.744142975802945
PNMA3	0.106266316574551	0	0	2.09367939636931	1.52628194501082e-30	FALSE	-0.748706359717797
KCND3	0.0517650167879238	0	0	-2.23988933288785	1.33741083982977e-25	FALSE	-0.749836105932068
MPP6	0.151183751095816	0	0	1.97097962133868	2.45510918348637e-38	FALSE	-0.750747493887131
CYP27C1	0.0648531032225252	0	0	2.2035099543379	1.29797988031404e-38	FALSE	-0.751277796693735
C9orf98	0.199090901149566	0	0	-1.84104489809556	1.94320329789197e-48	FALSE	-0.751665575550164
SPIB	0.150753027065284	0	0	1.97129738055462	4.96281273331602e-19	FALSE	-0.751888033759274
CCL20	0.0652364839111709	0	0	2.200590491146	1.94740312430412e-35	FALSE	-0.753824162509124
ADRA2C	0.281234501857902	0	0	-1.61738851987972	5.8326648897111e-19	FALSE	-0.754408022475544
KLHDC9	0.214642186298568	0	0	-1.79703109254927	1.94195257927637e-31	FALSE	-0.754442709055796
FAM57B	0.190823745541659	0	0	-1.86113122619446	4.38685313900551e-23	FALSE	-0.754662619067561
SULT1A2	0.278004686680471	0	0	-1.62586985410402	6.76625778237252e-31	FALSE	-0.754722504724204
SCN7A	0.0540510384116627	0	0	-2.22859967479675	8.91929940881217e-24	FALSE	-0.756754728481514
MYBL2	0.0992458657937531	0	0	2.1062639915358	6.73149007344163e-28	FALSE	-0.757293096194247
LYPD6	0.181873049791758	0	0	-1.8831938434124	7.85798695801199e-20	FALSE	-0.757481256055146
DEFB1	0.112735215281538	0	0	2.069456511861	3.20318733292584e-17	FALSE	-0.757850666225775
OTX1	0.147104175523239	0	0	1.97586729257155	7.19519120711524e-31	FALSE	-0.759013209226144
CXCL1	0.158291130836301	0	0	1.94512915914913	2.0466598247702e-19	FALSE	-0.759763387136898
CHRNA5	0.133556681709614	0	0	2.01185787058693	1.26053818943947e-35	FALSE	-0.759771010337065
PHYHD1	0.0499213886468772	0	0	-2.23741422652857	3.35132102317386e-26	FALSE	-0.759898535539412
KIAA1467	0.129211487174889	0	0	-2.02158609867468	3.41469636996827e-39	FALSE	-0.762466179179233
ANLN	0.176344089429247	0	0	1.89421352711884	1.33822160843127e-33	FALSE	-0.762746151175072
C9orf169	0.255066570033203	0	0	-1.68109662545941	3.05475231930504e-25	FALSE	-0.763720163732946
HRASLS2	0.0769874665267134	0	0	-2.16094626795857	1.19530587617693e-30	FALSE	-0.764549036096372
SLC16A10	0.145923493746763	0	0	1.97280427887292	9.5274126259883e-41	FALSE	-0.767453682601191
CLGN	0.0578601425731209	0	0	-2.21006593830048	6.41037359116905e-21	FALSE	-0.76790775191899
ASTN2	0.25940952120666	0	0	-1.66576280654861	2.01979002930752e-33	FALSE	-0.768605163887256
ANXA8	0.0966360107606722	0	0	2.10251929613544	1.95580674618348e-14	FALSE	-0.771862979451031
MAGEB4	0.129074778708956	0	0	2.01307999331774	2.22832809502117e-41	FALSE	-0.774454398952134
CXCL14	0.085291162284243	0	0	-2.1289519144671	7.63045777524334e-19	FALSE	-0.777504100482164
UNC5A	0.151119015157702	0	0	-1.94876070386458	9.23458462123019e-18	FALSE	-0.780996582187018
ENTPD8	0.0926879629747739	0	0	-2.10582000222741	5.72309854558646e-23	FALSE	-0.781793005360523
CHRM1	0.143327027135693	0	0	1.96636244125181	7.54587907868096e-17	FALSE	-0.785618052924792
PCDH8	0.121537668729576	0	0	2.02513201470097	3.75171022411137e-33	FALSE	-0.785643488542549
NXPH1	0.0663371741130481	0	0	-2.17399577235772	5.85936811725839e-13	FALSE	-0.785736675945725
CCDC40	0.251990517353021	0	0	-1.67246803207483	7.92013873998659e-43	FALSE	-0.786586232261248
GCNT2	0.21767857403117	0	0	1.76289317295912	4.07200440346467e-33	FALSE	-0.789489907118863
KIF2C	0.176922816020917	0	0	1.87033894197571	1.83506240813217e-32	FALSE	-0.792886614993717
MATN4	0.138855593388784	0	0	1.97276818131195	4.77524967363152e-33	FALSE	-0.793261292271256
HGD	0.057716346010371	0	0	-2.19031756097562	5.44796063199454e-16	FALSE	-0.795107786942153
TRPV6	0.0844787480051772	0	0	2.11712374874709	1.95740993963004e-16	FALSE	-0.796442335275137
PAX2	0.0737785345730826	0	0	-2.14498228310502	6.3002952910363e-21	FALSE	-0.797807976788368
CASC1	0.135422946489096	0	0	-1.9780178683595	2.65795893124547e-37	FALSE	-0.798680278007368
C1orf173	0.0722510273568205	0	0	-2.14763645617551	5.55224228527503e-17	FALSE	-0.799789713778005
TPSB2	0.038760478294179	0	0	-2.23472519434236	4.19207310976206e-29	FALSE	-0.804206620039807
SLCO5A1	0.130713344019337	0	0	1.98142692059249	2.54747886405413e-39	FALSE	-0.811239424516865
COCH	0.101395090205547	0	0	2.05952917251365	2.40841114238178e-20	FALSE	-0.812589350884724
PNPLA7	0.221718206850472	0	0	-1.73370682926829	3.36967350308106e-41	FALSE	-0.81419224028534
IGSF9B	0.0792333012603819	0	0	-2.11712782269741	3.75538897673254e-31	FALSE	-0.815553778624639
STX19	0.187039144432295	0.00766922743774486	0	1.59569679919813	1.21473947657565e-20	FALSE	-0.825483690185421
FMO5	0.0835420389461109	0	0	-2.09652731484576	1.9295131677829e-31	FALSE	-0.827677676082095
ADIPOQ	0.0496241734214247	0	0	-2.187115460519	9.44005585305398e-08	FALSE	-0.828924955001931
ATP1A4	0.0807668490591392	0	0	-2.10300806771355	2.74146490787422e-24	FALSE	-0.829037655145786
KCNE4	0.0592456717713514	0	0	-2.16024863125069	5.08386314069872e-26	FALSE	-0.830151084941488
ZG16B	0.0814998087214181	0	0	-2.09991722686267	5.85051873070079e-25	FALSE	-0.830541481756412
RAB26	0.179964830916431	0	0	-1.83376647733601	3.52953482106644e-25	FALSE	-0.831201871474985
IL6ST	0.193079085538717	0	0	-1.79775330437689	4.55508482277607e-17	FALSE	-0.832053524731436
RND1	0.131805242358819	0	0	-1.9622975476111	2.20803196221263e-36	FALSE	-0.833099842552991
DOK7	0.0748990049458182	0	0	-2.1156583918031	1.01873960316906e-18	FALSE	-0.833334948962668
MUCL1	0.103698619516975	0	0	-2.03780619222631	1.87049675290539e-06	FALSE	-0.833537426016711
HRCT1	0.0931088144413472	0	0	2.06416942866688	2.80419045396892e-22	FALSE	-0.836520524076524
CDCA8	0.196603593267557	0	0	1.78408901659427	3.00238079499436e-42	FALSE	-0.837666137836486
COL22A1	0.108969771571198	-0.0132440400827998	0	1.63352842187325	1.74724272722418e-15	FALSE	-0.839727525220356
GPR126	0.21721450130981	0	0	1.72668896090879	2.80332710283492e-22	FALSE	-0.840085610570987
CCNO	0.16887208728929	0	0	-1.85294744180868	9.51413103771625e-14	FALSE	-0.84571968403655
EMX1	0.0718208772239462	0	0	-2.11409997772581	7.4727197166946e-20	FALSE	-0.846658230904978
RGL3	0.0943177662102073	0	0	-2.05149543156253	3.38301809874352e-29	FALSE	-0.849234465925421
MS4A8B	0.0630260031255825	0	0	-2.1357303419089	1.89897924149404e-19	FALSE	-0.849492862779793
TRIM2	0.245106299872995	0	0	1.64430228087762	3.81896029034725e-32	FALSE	-0.849721753150372
ST8SIA1	0.15087015542705	0	0	1.89692486691169	2.05526364705014e-32	FALSE	-0.851923035566795
ORM2	0.104642276636827	0	0	2.02070065931619	2.93035631952266e-13	FALSE	-0.853204317702404
GJB6	0.0727352048361639	0	0	2.1051397483016	1.01300090486394e-23	FALSE	-0.855429394204033
AKR7L	0.218991387554561	0	0	-1.71042374429224	5.68943683286063e-32	FALSE	-0.855580718687867
TUSC5	0.0760809306556451	0	0	-2.09565241118164	5.88647227480873e-09	FALSE	-0.856051379197777
FAM198B	0.150782520262523	0	0	-1.89357722018042	4.62624132460647e-45	FALSE	-0.856764398441378
PLA2G4F	0.0906204343007287	0	0	-2.0551780510079	5.85817350424254e-29	FALSE	-0.857734875948159
SLC27A2	0.0877190115054385	0	0	-2.0601822229647	1.21795573378975e-20	FALSE	-0.861549464045154
TAF4B	0.281748563496838	0	0	1.53463029067824	1.50576585818507e-36	FALSE	-0.864323773591679
CLDN6	0.0656945567562778	0	0	2.11650471767457	2.84648303744996e-31	FALSE	-0.865737201453199
TMEM84	0.0877190811179955	0	0	-2.0568693618443	8.51867417723489e-23	FALSE	-0.866024200107035
C10orf90	0.164718537018553	0	0	1.84892607640049	2.78842591282377e-18	FALSE	-0.866289263715991
LRP2	0.0702692170323449	0	0	-2.10052545717786	3.06691640560809e-10	FALSE	-0.870649599510405
BAIAP2L2	0.188266931633805	0	0	1.78210492705201	1.65783346697379e-29	FALSE	-0.870729061620229
SLC7A4	0.0919246220326181	0	0	-2.03991098563315	2.11155808665962e-13	FALSE	-0.873604430446801
PHGR1	0.0271161120483877	0	0	-2.2128215168727	2.51507740375938e-20	FALSE	-0.876231661007513
LYPD6B	0.11874870776251	0	0	-1.96539496380444	3.87460777082994e-23	FALSE	-0.87650020493123
CEP55	0.182059582518869	0	0	1.79378603853435	6.58838839971162e-32	FALSE	-0.877572881612532
TRIM58	0.180025462821429	0	0	-1.79631447154471	2.70401493774038e-16	FALSE	-0.881570808451846
HPN	0.162567120099669	0	0	-1.84119468983184	1.02137592374504e-17	FALSE	-0.884573571335234
LRRC46	0.0679607608825466	0	0	-2.09229740728366	1.83033660970879e-41	FALSE	-0.890177123450824
ADCY1	0.104839367734959	0	0	-1.98977173627351	6.43963536157488e-22	FALSE	-0.894264596526416
NRTN	0.149920193131609	0	0	1.86386449047778	7.33100830328127e-30	FALSE	-0.900042884479332
CBX2	0.0588222578748317	0	0	2.10892623454728	3.13592890478718e-34	FALSE	-0.9010201466567
VIPR2	0.124671094863079	0	0	-1.9309391223967	9.75426153011857e-15	FALSE	-0.901458871230707
MAST4	0.261945474344861	0	0	-1.55680672903442	9.90123420708485e-29	FALSE	-0.906540035228702
HSD17B2	0.124934610112766	0	0	1.92314675130861	1.11553370513294e-13	FALSE	-0.911024374813061
PTPRN2	0.106851967941585	0	0	-1.97166828377326	2.47347259345499e-23	FALSE	-0.911383725143657
COL11A2	0.0833705608873954	0	0	2.03501064261053	1.24023992882906e-26	FALSE	-0.911398918179983
CLIC6	0.0687694557694788	0	0	-2.07300683817797	7.23560692382178e-13	FALSE	-0.913287414524926
SYNPO2L	0.202850672911625	0	0	-1.70829360507851	8.06687059246857e-12	FALSE	-0.917282671201755
EVL	0.272544446424	0	0	-1.51976341463415	3.6101569066436e-37	FALSE	-0.91795010321029
PGBD5	0.107324947488014	0	0	1.96539842521439	7.67394797654638e-33	FALSE	-0.918129240123901
PTX3	0.098194423974986	0	0	1.98841701080299	5.94948955248826e-19	FALSE	-0.920311941078687
C19orf33	0.116867668486904	0	0	-1.93388606080856	2.32366867392978e-14	FALSE	-0.925917629412659
PHGDH	0.0906272479617663	0	0	2.00431571889965	2.83901439731652e-35	FALSE	-0.926414528183978
RPH3AL	0.210874545026543	0	0	-1.67853988417418	8.40478665012945e-48	FALSE	-0.928230917441442
PM20D2	0.136046387091226	0	0	1.87803240895424	6.73926283085076e-34	FALSE	-0.931467822009624
NEK5	0.0438155709305856	0	0	-2.1262814032743	5.30333667734093e-37	FALSE	-0.932268534971452
GPIHBP1	0.135759837496213	0	0	-1.877751584809	1.5783245478443e-21	FALSE	-0.932891482708852
S100A2	0.0505268432942961	0	0	2.10664807662324	9.82297287345258e-18	FALSE	-0.934329971742624
CALML5	0.0863848199227807	0	0	2.00652854215392	2.03403317766901e-08	FALSE	-0.938886922769752
HDC	0.115497323708645	0	0	-1.91991663436908	7.69366704959909e-23	FALSE	-0.949781633038398
NEIL3	0.250681657502871	0	0	1.55313238890745	4.20642731131381e-22	FALSE	-0.952554107891046
ANKRD45	0.21966551001568	0	0	1.63596628355051	1.90264636591063e-35	FALSE	-0.953700510396624
SYTL2	0.098471933792884	0	0	-1.95960324980511	4.69925151275924e-46	FALSE	-0.958221988988899
BAI2	0.0610259603045079	0	0	-2.06038348813898	2.43553216502761e-33	FALSE	-0.958559992826833
CYP4F11	0.0532083425639703	0	0	-2.07942897204588	8.2518304648267e-18	FALSE	-0.961324667903218
ADRA2A	0.122175257487355	0	0	-1.8892582447934	8.14873490704006e-32	FALSE	-0.966857150077189
ANXA8L2	0.0792292489915088	0	0	2.00471138434124	6.81257578791594e-14	FALSE	-0.967419890238565
C10orf93	0.106230407445815	0	0	-1.93096053458068	2.07416370220317e-26	FALSE	-0.96863673691423
AMBP	0.0672040309349133	0	0	-2.02975050451053	7.74815146039903e-22	FALSE	-0.977422934904378
CCL7	0.0971558951499519	0	0	1.94864351932287	1.45871569887562e-25	FALSE	-0.977822598407112
MAGEA4	0.0507882812770148	0	0	2.07242350595835	1.63548997866952e-20	FALSE	-0.97960747726932
SLC6A17	0.0643823417105703	0	0	2.03340952221851	3.59665875475575e-29	FALSE	-0.982763960287746
C21orf15	0.0658301048031217	0	0	-2.02772902104913	1.95591615656052e-22	FALSE	-0.985160792427016
KBTBD12	0.109332720780952	0	0	1.90953164717675	2.09435985315931e-28	FALSE	-0.986276397879453
FIGN	0.255877387627341	0	0	1.51367407283663	4.04447797847238e-19	FALSE	-0.986918371856504
C6orf211	0.17076630362173	0	0	-1.73909978839514	4.60018299844988e-38	FALSE	-0.992600861568248
CRAT	0.251699778785016	0	0	-1.52028817462971	2.90151917612354e-25	FALSE	-0.993209317477487
SERHL2	0.137949177692546	0	0	-1.82535060028956	4.09031608920335e-15	FALSE	-0.995695353017986
DKK1	0.236015126679016	0	0	1.56005273193006	2.9118384103347e-10	FALSE	-0.996658092685851
AKR1B15	0.175479972179827	0	0	1.72294805434904	5.26478584418314e-14	FALSE	-0.997239622245367
ACSM5	0.202720451676945	0	0	-1.64825396146564	1.55125385803937e-21	FALSE	-0.998858393475284
CWH43	0.174961232424364	0	0	1.71717583472547	2.31219913789294e-14	FALSE	-1.00692723507995
KRT17	0.0563923682732337	0	0	2.03645168281545	1.0816031096338e-09	FALSE	-1.0077739607725
COL9A1	0.0978329939332071	0	0	1.92262051676133	1.79500864621858e-25	FALSE	-1.01050661366214
C14orf174	0.244735771149423	0	0	-1.52548569551174	2.90843406508151e-30	FALSE	-1.01156875639135
GZMB	0.109872843902719	0	0	1.8892032609422	9.30837392506397e-21	FALSE	-1.01176737059877
SRMS	0.0869407216620528	0	0	-1.94920223410179	2.08903884972725e-28	FALSE	-1.01429692607782
ABCA8	0.102981754056083	0	0	-1.90431467201247	3.27954998850516e-12	FALSE	-1.01646944787707
RSPH1	0.0778178204270864	0	0	-1.97188360841965	3.05270975034119e-33	FALSE	-1.01690735040217
MAP7D2	0.124370585719044	0	0	1.84604340349705	1.46845452429469e-21	FALSE	-1.01723061870254
DIAPH3	0.199858362980282	0	0	1.64236837955229	5.08476284372394e-34	FALSE	-1.0172394328818
AMTN	0.195617730328594	0	0	1.65215029736051	1.79434677107036e-26	FALSE	-1.01948100391958
PCSK1N	0.0742161395114832	0	0	1.9790992582693	1.43767672628496e-14	FALSE	-1.02028676901267
RANBP3L	0.0609122968615811	0	0	-2.01457727141107	1.77495739751298e-20	FALSE	-1.02084895643762
ABCC13	0.058662435224457	0	0	-2.01923702639492	1.30707509541156e-13	FALSE	-1.02275417641051
ST8SIA6	0.0495943514233384	0	0	-2.04247994654192	1.24269850167162e-20	FALSE	-1.02440628727664
C5orf46	0.102306353159206	0	0	1.90010610981178	2.44221812948654e-23	FALSE	-1.02461583215225
BCAM	0.126750406496254	0	0	-1.8303879362958	4.6040185688233e-49	FALSE	-1.02970469632974
OBP2B	0.235703053251555	0	0	1.53525334224301	2.76133695257332e-06	FALSE	-1.03129428241372
SCGB2A1	0.0477560314640767	0	0	-2.03929152021383	1.79214679613608e-11	FALSE	-1.03541291895415
FOLR1	0.0707747206349706	0	0	1.97582504510524	3.89492479847763e-11	FALSE	-1.03725174920788
PLAC9	0.219630681302118	0	0	-1.57414378438578	9.33441087742475e-17	FALSE	-1.03733684504049
CAMKV	0.145103225703329	0	0	1.77483917139993	2.50999000523481e-37	FALSE	-1.03785302683176
FAM72B	0.162233277121285	0	0	1.72752718788285	1.60951049848493e-38	FALSE	-1.0393315278944
UBE2C	0.13186835865743	0	0	1.809396442811	4.36370311081499e-23	FALSE	-1.03940756530272
CXCL10	0.11640355285111	0	0	1.850610809667	1.88920430991635e-20	FALSE	-1.04009672153713
FGF10	0.0692494766306843	0	0	-1.97776069940973	3.06950062143289e-16	FALSE	-1.04019580811034
ADAM33	0.124633639408431	0	0	-1.82553386791401	9.83187940797148e-20	FALSE	-1.04397606179833
HR	0.103957402629466	0	0	1.88128790511192	3.08816252234927e-27	FALSE	-1.04401810892207
NHLRC4	0.129853047457027	0	0	-1.8101770130304	2.18192578883655e-28	FALSE	-1.04569794578002
SEPT3	0.101763285890852	0	0	1.88575640049002	1.09162814292857e-28	FALSE	-1.04597851965309
GRIK4	0.158633728244168	0	0	-1.73222068827264	4.17396410874951e-20	FALSE	-1.04611007827617
GALNT6	0.139081359410131	0	0	-1.77929961242901	2.48870775004503e-27	FALSE	-1.05377448909488
FSTL4	0.087222813802581	0	0	-1.91920327653413	6.82564212941822e-25	FALSE	-1.05379122907138
C1QTNF7	0.0477191399385262	0	0	-2.02408346809222	1.7717412714435e-27	FALSE	-1.05609030057523
DPYSL5	0.108713434539159	0	0	1.85747776367079	3.36851699668113e-17	FALSE	-1.05884740049718
CSN3	0.15525775428499	0	0	1.73187460518989	6.16804949687197e-14	FALSE	-1.05888124776973
PAX9	0.14370774630333	0	0	-1.7622884374652	9.69932098979116e-21	FALSE	-1.05989227321294
HS6ST3	0.0650282724867232	0	0	-1.97428449938746	1.51428778530165e-12	FALSE	-1.06027554563194
C16orf89	0.0547334468367032	0	0	-1.99866693172961	1.7552403867419e-13	FALSE	-1.06485925231443
THRSP	0.112239311446877	0	0	-1.8434961799755	3.23790156452877e-11	FALSE	-1.06488362476415
PRSS12	0.128958749823014	0	0	1.79633557188997	2.95107468811434e-16	FALSE	-1.06765412158249
KRT5	0.0777530866037128	0	0	1.93274797638936	1.60724302440803e-07	FALSE	-1.07000741137822
FAM64A	0.114408298772642	0	0	1.83366554404722	6.97228410226041e-33	FALSE	-1.07025793994138
HAO1	0.179972597063851	0.00491569782806042	0	1.51211097004121	5.14690828497457e-49	FALSE	-1.07240091228906
LOC100124692	0.0701288856277371	0	0	1.95015832943535	2.05370583126436e-18	FALSE	-1.07427590555884
CXCL13	0.142942843235132	0	0	1.75281232653971	5.07435371274587e-09	FALSE	-1.0754802149008
THBS4	0.0627035863669728	0	0	-1.96891462969148	6.78139488421888e-20	FALSE	-1.07600140950127
ABCA12	0.0978421607186571	0	0	-1.87354094442587	1.23425870536215e-10	FALSE	-1.0767695504701
SGOL1	0.163260176902621	0	0	1.69524582247467	4.47493518244486e-27	FALSE	-1.07919445204259
C5orf49	0.0852160810307786	0	0	-1.90536239893083	1.71747016490928e-32	FALSE	-1.07980089564445
CTSG	0.150602154413436	0	0	-1.72862879385232	1.32174849001416e-15	FALSE	-1.08023292611046
NPNT	0.0676743799345767	0	0	-1.95160362846645	2.602359416363e-30	FALSE	-1.0812690122547
BTNL9	0.19211406646341	0	0	-1.61513188773806	1.83805109194712e-16	FALSE	-1.08225426089437
SLC38A3	0.158535710301054	0	0	1.70499298585588	2.55421116373002e-18	FALSE	-1.08324629417808
CDC25A	0.143380050562981	0	0	1.74562629246019	8.96771850662404e-41	FALSE	-1.08359366467929
FOXG1	0.142462033336053	0.00304906706718377	0	1.65738964472659	4.14975834894446e-37	FALSE	-1.08625349046632
TTC22	0.169717070234411	0	0	1.67205146230092	1.5394021178758e-18	FALSE	-1.08699318842891
MELK	0.0693277000087968	0	0	1.94129088762669	5.89799249005972e-30	FALSE	-1.08917389240982
MSL3L2	0.146051525285165	0	0	1.73299241563648	8.21664012273515e-24	FALSE	-1.09092327091858
SLC6A4	0.0784921128994907	0	0	-1.91360388239225	2.57454290136405e-10	FALSE	-1.09317375095574
LIPE	0.123848554221212	0	0	-1.79060436796972	5.06127622187066e-18	FALSE	-1.09401981777797
TMEM145	0.101293587038928	0	0	-1.85097913576123	4.45125731698522e-17	FALSE	-1.09466721692878
CCNB2	0.14803489229041	0	0	1.72122364851321	1.93583091254548e-30	FALSE	-1.09959209051305
KIF5C	0.0818651502420423	0	0	-1.89892918810557	2.09432352757589e-27	FALSE	-1.10070324553012
C6orf223	0.0950770741473708	0	0	1.86294434792293	5.46279201279035e-19	FALSE	-1.10116067293576
TBX3	0.121376055672955	0	0	-1.79178924156365	3.23580450307413e-37	FALSE	-1.10143028001476
ARNTL2	0.123521545612631	0	0	1.78394956453948	1.21965971771731e-30	FALSE	-1.10420085759571
CR2	0.101761867477718	0	0	1.84062578015369	4.34187302426407e-12	FALSE	-1.10694581714796
CACNA1F	0.12581304914559	0	0	-1.77508838400713	2.65266275811929e-23	FALSE	-1.10781913081638
EFCAB6	0.0808716410568883	0	0	-1.8948387348257	4.38783360864275e-47	FALSE	-1.10984942964381
HLA-DOB	0.115898912422322	0	0	1.7931159639158	2.98438548941688e-27	FALSE	-1.11959951329501
PLIN4	0.104280245185301	0	0	-1.82394462412294	1.89798695662199e-09	FALSE	-1.12030041960603
ATP7B	0.122133552185714	0	0	-1.77428763782159	8.68374253479277e-40	FALSE	-1.12231064076855
EXO1	0.103293908723319	0	0	1.82296789842966	5.31419521708502e-28	FALSE	-1.12521446127429
ADD2	0.197427025408037	0	0	1.56832608531017	2.67726669797545e-24	FALSE	-1.12611621978415
GATA2	0.0647238080224348	0	0	-1.92577664550618	3.66701145713921e-31	FALSE	-1.12690923318011
SEC14L4	0.0899109986430292	0	0	1.85700140995656	9.31925931818518e-35	FALSE	-1.12801603141564
APOF	0.0213377061912467	0	0	-2.03830105134202	2.05333849535703e-27	FALSE	-1.13303199956541
LOC645323	0.0433131508431182	0	0	1.97720527675688	3.14345279107523e-28	FALSE	-1.13547059193179
GTSE1	0.163380662783513	0	0	1.65142123621784	9.67445484833816e-31	FALSE	-1.13795328954341
C15orf42	0.139451371103323	0	0	1.7152630782938	4.1772180078921e-39	FALSE	-1.13892609242022
LAD1	0.0854259251680833	0	0	1.86052813676357	3.69722496515784e-23	FALSE	-1.13959793161347
IL8	0.145628355767027	0	0	1.69576073950328	1.42588408968045e-18	FALSE	-1.14275779464165
AQP7	0.120693538587124	0	0	-1.76277747633366	1.18651837062335e-09	FALSE	-1.14310659329625
CRYAB	0.0997779840369326	0	0	1.81915090321863	4.74639201734749e-16	FALSE	-1.14318416291147
LIPG	0.15514461987299	0	0	1.66948769350708	2.55392840896896e-23	FALSE	-1.14356537077836
CITED1	0.107706851229442	0	0	-1.79347433789955	1.20441013848046e-14	FALSE	-1.14897125965306
PREX1	0.121500574974695	0	0	-1.75565082080409	3.85812819373358e-39	FALSE	-1.14979199887413
ANKRD24	0.170709421637832	0	0	-1.62203795522887	3.15483133332403e-32	FALSE	-1.15093447723538
ADAMDEC1	0.0832171047992886	0	0	1.85723137097673	1.57703647892261e-15	FALSE	-1.15210119027033
FABP4	0.0618547840452083	0	0	-1.91441893306604	3.19596883296622e-08	FALSE	-1.15270726396752
S100A1	0.149058255465008	0	0	1.67519072502507	3.34576746763523e-12	FALSE	-1.15804341279347
VTCN1	0.206562563165093	0	0	1.51788969818467	5.91236627578699e-08	FALSE	-1.16095102014958
